fixture_id,league_id,league_name,home_team_id,home_team_name,away_team_id,away_team_name,goals_half_time_home,goals_half_time_away,goals_full_time_home,goals_full_time_away,goals_extra_time_home,goals_extra_time_away,goals_penalty_home,goals_penalty_away,league_round,expected_goals_home,shots_on_goal_home,shots_off_goal_home,shots_insidebox_home,shots_outsidebox_home,total_shots_home,blocked_shots_home,fouls_home,corner_kicks_home,offsides_home,ball_possession_home,yellow_cards_home,red_cards_home,goalkeeper_saves_home,total_passes_home,passes_accurate_home,passes_percentage_home,expected_goals_away,shots_on_goal_away,shots_off_goal_away,shots_insidebox_away,shots_outsidebox_away,total_shots_away,blocked_shots_away,fouls_away,corner_kicks_away,offsides_away,ball_possession_away,yellow_cards_away,red_cards_away,goalkeeper_saves_away,total_passes_away,passes_accurate_away,passes_percentage_away,formation_home,formation_away,start_xi_home,substitutions_home,coach_home_team,start_xi_away,substitutions_away,coach_away_team
592823,39,Premier League,62,Sheffield Utd,51,Brighton,1,0,1,0,,,,,Regular Season - 33,,3.0,1.0,5.0,2.0,7.0,3.0,13.0,2.0,0.0,0.31,3.0,,4.0,295.0,200.0,0.68,,4.0,8.0,12.0,5.0,17.0,5.0,7.0,12.0,1.0,0.69,0.0,,2.0,640.0,556.0,0.87,3-4-1-2,3-4-1-2,"['20355', '19097', '19090', '19093', '19098', '19201', '19102', '19105', '19302', '19108', '303']","['1124', '19104', '1736', '18882', '277714', '44809', '18759', '2279', '277715']",,"['18959', '19265', '537', '18963', '295', '18970', '40911', '18968', '1469', '1946', '19364']","['2700', '19772', '18980', '18961', '18960', '48649', '17715', '18975', '6716']",
592193,39,Premier League,51,Brighton,60,West Brom,1,0,1,1,,,,,Regular Season - 6,,3.0,1.0,3.0,2.0,5.0,1.0,14.0,6.0,2.0,0.49,2.0,,2.0,473.0,383.0,0.81,,3.0,5.0,3.0,6.0,9.0,1.0,7.0,2.0,1.0,0.51,0.0,,3.0,476.0,398.0,0.84,3-4-2-1,4-1-4-1,"['2741', '19265', '537', '18961', '19959', '138815', '295', '18973', '18968', '1946', '19364']","['18970', '6716', '17715', '19772', '1469', '18960', '18964']",,"['19143', '1200', '19152', '2769', '19577', '19160', '574', '18821', '67972', '25618', '19055']","['19462', '19155', '19164', '19157', '18958', '19146', '19148']",
194269,39,Premier League,34,Newcastle,39,Wolves,2,0,4,1,,,,,Regular Season - 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114760', '6599', '18775', '18277', '19637', '114743', '90514', '5946', '83021', '114860', '82138']","['20464', '87815', '6929', '19061', '115950', '115978', '1744']",,"['18836', '44857', '19096', '18609', '87875', '87925', '20500', '20439', '20469', '359', '114871']","['19398', '20340', '18919', '115976', '114873', '19390', '51004']",
592191,39,Premier League,42,Arsenal,46,Leicester,0,0,0,1,,,,,Regular Season - 6,,4.0,4.0,9.0,3.0,12.0,4.0,13.0,9.0,1.0,0.56,3.0,,1.0,575.0,495.0,0.86,,2.0,3.0,2.0,4.0,6.0,1.0,9.0,3.0,0.0,0.44,5.0,,4.0,453.0,369.0,0.81,3-4-3,3-4-2-1,"['1438', '2283', '1439', '1117', '22224', '1464', '49', '748', '1460', '1465', '1467']","['1448', '3246', '1468', '1463', '1456', '1452', '2784']",,"['2728', '18773', '18772', '2920', '19760', '22094', '18785', '2925', '2926', '18784', '18778']","['18788', '785', '18777', '18779', '2778', '18774', '18146']",
192837,39,Premier League,50,Manchester City,52,Crystal Palace,0,0,3,0,,,,,Regular Season - 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18908', '104837', '18818', '771', '90498', '18825', '296', '634', '90493', '2054', '640']","['105426', '452', '1133', '1108', '20673', '2275', '50785']",,"['18837', '114751', '18839', '18840', '18847', '19189', '81774', '19052', '18849', '1432', '19429']","['3247', '87873', '19387', '69388', '18836', '18798', '19166']",
1035441,39,Premier League,65,Nottingham Forest,40,Liverpool,0,0,0,1,,,,,Regular Season - 27,0.97,2.0,3.0,5.0,3.0,8.0,3.0,11.0,3.0,2.0,0.29,3.0,,1.0,278.0,187.0,0.67,2.07,2.0,9.0,19.0,3.0,22.0,11.0,12.0,12.0,1.0,0.71,2.0,,2.0,662.0,571.0,0.86,4-2-3-1,4-3-3,"['2919', '138780', '147835', '363695', '17365', '6056', '19305', '305', '18746', '2298', '153430']","['8598', '275170', '25916', '371', '327604', '22149', '341641', '50999', '2991']",,"['281', '180317', '1145', '290', '289', '6716', '284', '334729', '19035', '247', '2489']","['51617', '8500', '1096', '1600', '314661', '328107', '158698', '18812', '287109']",
710691,39,Premier League,39,Wolves,44,Burnley,0,0,0,0,,,,,Regular Season - 14,,2.0,9.0,8.0,8.0,16.0,5.0,5.0,5.0,1.0,0.65,2.0,,1.0,589.0,470.0,0.8,,1.0,3.0,2.0,4.0,6.0,2.0,7.0,5.0,3.0,0.35,3.0,,2.0,306.0,202.0,0.66,3-4-3,4-4-2,"['1590', '18741', '2922', '130', '18744', '21138', '2677', '2716', '24888', '2887', '18753']","['41112', '158432', '144741', '285', '280687', '18737', '129791', '149564']",,"['18911', '18916', '18917', '18918', '19495', '18922', '2790', '19268', '18931', '665', '18929']","['19169', '18930', '18925', '18915', '18736', '21383', '264437', '19331', '18836']",
710567,39,Premier League,66,Aston Villa,34,Newcastle,1,0,2,0,,,,,Regular Season - 2,,2.0,7.0,6.0,4.0,10.0,1.0,8.0,3.0,3.0,0.47,3.0,,1.0,303.0,238.0,0.79,,1.0,7.0,6.0,3.0,9.0,1.0,18.0,4.0,2.0,0.53,4.0,,0.0,333.0,257.0,0.77,4-3-3,5-3-2,"['19599', '894', '19179', '19354', '19191', '19195', '19071', '19298', '47522', '19192', '18955']","['138931', '19182', '84', '76', '19174', '18941', '19188', '19177', '138935']",,"['18889', '18893', '2806', '18894', '18903', '18899', '2507', '22173', '19163', '1463', '2939']","['18901', '723', '18873', '18924', '19166', '19076', '44912', '2855', '18891']",
193893,39,Premier League,49,Chelsea,45,Everton,2,0,3,1,,,,,Regular Season - 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1436', '19203', '82009', '114806', '1200', '105426', '19243', '12788', '102731', '308', '901']","['113642', '18949', '114772', '113672', '114800', '87726', '907']",,"['51298', '18759', '18757', '114747', '114755', '77105', '114746', '18758', '12753', '19481', '114820']","['37434', '114801', '8740', '6289', '44963', '104625', '114786']",
193990,39,Premier League,33,Manchester United,61,Wigan,2,0,5,0,,,,,Regular Season - 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18910', '87077', '18772', '90490', '893', '104256', '114774', '50940', '19553', '113639', '2886']","['19784', '50773', '26759', '882', '1469', '655', '19511']",,"['44326', '114805', '114110', '51079', '70752', '19390', '15382', '1347', '18763', '18898', '44933']","['47552', '18849', '49892', '114870', '114826', '19303', '114827']",
192922,39,Premier League,41,Southampton,48,West Ham,0,0,0,0,,,,,Regular Season - 25,,4.0,6.0,,,,,12.0,8.0,3.0,0.65,2.0,0.0,1.0,,,,,1.0,0.0,,,,,11.0,2.0,0.0,0.35,1.0,1.0,4.0,,,,,,"['18932', '18944', '2675', '18862', '90518', '49852', '1749', '181', '304', '19480', '12765']","['554', '2938', '30536', '114750', '20268', '20028']",,"['18812', '18844', '18813', '1441', '19238', '85757', '48528', '2991', '114758', '50247', '35533']","['20439', '18831', '114765', '69261', '19408', '25293', '19776']",
192923,39,Premier League,49,Chelsea,45,Everton,0,0,1,0,,,,,Regular Season - 25,,9.0,8.0,,,,,8.0,10.0,2.0,0.65,3.0,0.0,4.0,,,,,4.0,3.0,,,,,12.0,2.0,1.0,0.35,4.0,1.0,8.0,,,,,,"['1436', '82009', '1200', '2280', '2726', '2294', '12788', '902', '2296', '866', '22240']","['108', '102731', '2281', '34', '18861', '730', '2292']",,"['51298', '18759', '18758', '19895', '19236', '626', '18925', '19153', '2287', '44881', '907']","['18763', '19553', '30412', '1558', '50102', '20104', '70752']",
710568,39,Premier League,51,Brighton,38,Watford,2,0,2,0,,,,,Regular Season - 2,,3.0,5.0,8.0,5.0,13.0,5.0,11.0,7.0,1.0,0.57,4.0,,1.0,585.0,502.0,0.86,,1.0,5.0,7.0,3.0,10.0,4.0,6.0,2.0,1.0,0.43,0.0,,1.0,441.0,365.0,0.83,4-4-1-1,4-1-4-1,"['18959', '19265', '18962', '18963', '295', '18970', '18973', '18968', '6716', '1946', '19364']","['19772', '1093', '40911', '639', '116117', '48649', '17715', '18960', '137300']",,"['44775', '18793', '18797', '2773', '18799', '18804', '2860', '2774', '21100', '80', '2218']","['47582', '18881', '18808', '19251', '31016', '167', '152699', '18791', '193296']",
1035424,39,Premier League,35,Bournemouth,50,Manchester City,0,1,0,1,,,,,Regular Season - 26,0.93,4.0,5.0,8.0,5.0,13.0,4.0,14.0,3.0,3.0,0.38,2.0,,5.0,351.0,273.0,0.78,1.64,6.0,3.0,10.0,5.0,15.0,6.0,6.0,8.0,0.0,0.62,2.0,,4.0,582.0,493.0,0.85,4-2-3-1,3-2-4-1,"['912', '18869', '161671', '6610', '206254', '1125', '18872', '19281', '792', '19245', '18883']","['284797', '304853', '84082', '47499', '37161', '18866', '30765', '18860', '382170']",,"['617', '5', '567', '18861', '44', '626', '636', '2291', '631', '41621', '1100']","['1422', '6009', '629', '278133', '284230', '627', '25004', '19187', '23']",
592167,39,Premier League,62,Sheffield Utd,63,Leeds,0,0,0,1,,,,,Regular Season - 3,,4.0,5.0,9.0,5.0,14.0,5.0,18.0,5.0,2.0,0.36,2.0,,7.0,327.0,232.0,0.71,,9.0,5.0,9.0,8.0,17.0,3.0,4.0,7.0,1.0,0.64,1.0,,4.0,578.0,470.0,0.81,3-5-2,3-1-4-2,"['20355', '19091', '19097', '19090', '19294', '2279', '19104', '19302', '1124', '1934', '19108']","['19105', '19337', '19109', '19102', '44809', '1736', '18759']",,"['20619', '19118', '19116', '19126', '26238', '3008', '19130', '19128', '18752', '19134', '19139']","['935', '638', '19133', '19131', '64003', '30731', '19119']",
192974,39,Premier League,40,Liverpool,33,Manchester United,0,1,1,2,,,,,Regular Season - 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['282', '1350', '18842', '288', '295', '19502', '292', '147', '864', '645', '308']","['105422', '1917', '44297', '90491', '104129', '83027', '1858']",,"['882', '892', '888', '90490', '893', '894', '12753', '901', '531', '898', '50773']","['266', '119', '890', '655', '2924', '90515', '899']",
1035324,39,Premier League,66,Aston Villa,42,Arsenal,1,0,1,0,,,,,Regular Season - 16,0.57,3.0,2.0,5.0,5.0,10.0,5.0,16.0,3.0,1.0,0.39,4.0,,3.0,289.0,209.0,0.72,1.4,5.0,4.0,10.0,2.0,12.0,3.0,11.0,3.0,4.0,0.61,2.0,,2.0,462.0,388.0,0.84,4-4-1-1,4-3-3,"['19599', '19354', '21090', '46815', '2724', '983', '1904', '47522', '19191', '2926', '19366']","['277', '19192', '19298', '2922', '47547', '138937', '786', '133', '13489']",,"['19465', '19959', '22090', '22224', '641', '37127', '2937', '978', '1460', '643', '127769']","['1946', '1468', '727', '190', '309505', '61431', '20355', '2289', '1452']",
192930,39,Premier League,64,Hull City,72,QPR,1,1,2,1,,,,,Regular Season - 26,,6.0,7.0,,,,,17.0,5.0,8.0,0.55,0.0,0.0,2.0,,,,,3.0,3.0,,,,,17.0,7.0,2.0,0.45,4.0,1.0,5.0,,,,,,"['1737', '19289', '19606', '44780', '19215', '19186', '19996', '19160', '12464', '1301', '18921']","['30455', '844', '13109', '19204', '114760', '289', '20033']",,"['2277', '114764', '34652', '49931', '19577', '104745', '90514', '20500', '19164', '114761', '18952']","['17719', '5983', '50031', '88449', '103165', '18935', '35534']",
592220,39,Premier League,48,West Ham,36,Fulham,0,0,1,0,,,,,Regular Season - 8,,7.0,8.0,10.0,6.0,16.0,1.0,10.0,9.0,3.0,0.53,2.0,,3.0,506.0,446.0,0.88,,3.0,4.0,7.0,6.0,13.0,6.0,9.0,5.0,2.0,0.47,2.0,,6.0,460.0,382.0,0.83,3-4-3,4-2-3-1,"['2997', '18817', '18813', '1231', '18816', '2500', '1243', '2937', '1697', '1826', '19428']","['18814', '2473', '19361', '18815', '18828', '18834', '19229']",,"['253', '2729', '2771', '19145', '19549', '19025', '19004', '19480', '3406', '2825', '18767']","['2292', '18751', '19373', '19023', '19657', '19015', '19027']",
194202,39,Premier League,746,Sunderland,54,Birmingham,1,0,2,2,,,,,Regular Season - 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['282', '113753', '51199', '114818', '87315', '19899', '87295', '19186', '292', '82011', '19429']","['70740', '1469', '19227', '115945', '18912', '70725', '44910']",,"['18791', '19417', '115936', '18357', '18839', '115973', '115940', '115934', '2859', '115935', '50188']","['97943', '115957', '19526', '115974', '115975', '1546', '115941']",
194062,39,Premier League,746,Sunderland,42,Arsenal,0,0,1,2,,,,,Regular Season - 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['282', '19609', '87315', '18912', '20332', '3389', '19526', '2859', '19299', '19507', '19429']","['2911', '19368', '114879', '18857', '19996', '114902', '19186']",,"['851', '90489', '50785', '140', '1443', '105800', '114745', '48528', '297', '37162', '18769']","['114876', '1459', '105837', '2997', '19148', '106805', '924']",
194524,39,Premier League,68,Bolton,33,Manchester United,1,1,2,2,,,,,Regular Season - 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114765', '114867', '114884', '82001', '87916', '114864', '115951', '114848', '2905', '100187', '114856']","['87928', '17727', '114885', '44827', '114847', '2278', '935']",,"['115977', '114782', '87077', '19609', '18772', '19504', '114774', '114802', '50940', '50773', '113639']","['104256', '26759', '114815', '61998', '892', '655', '82000']",
192927,39,Premier League,66,Aston Villa,75,Stoke City,1,1,1,2,,,,,Regular Season - 26,,1.0,0.0,,,,,10.0,11.0,1.0,0.52,2.0,1.0,3.0,,,,,5.0,2.0,,,,,17.0,3.0,3.0,0.48,3.0,0.0,0.0,,,,,,"['50869', '19178', '36891', '18891', '87315', '18827', '1133', '630', '51012', '82435', '2928']","['49958', '19283', '15718', '18997', '90516', '18926', '18804']",,"['18858', '21383', '18912', '19698', '87328', '90492', '19193', '1347', '780', '81993', '19511']","['83018', '114754', '18830', '19501', '2930', '18928', '82834']",
193159,39,Premier League,52,Crystal Palace,45,Everton,0,0,0,0,,,,,Regular Season - 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18837', '114777', '69388', '17596', '18847', '87873', '19189', '99054', '19387', '1432', '87349']","['87303', '50188', '19052', '18798', '19166', '114779', '19656']",,"['51298', '18759', '18757', '114747', '90513', '19153', '114746', '18758', '18763', '30412', '907']","['18809', '2287', '1558', '114786', '12464', '44881', '626']",
1035092,39,Premier League,52,Crystal Palace,36,Fulham,0,0,0,0,,,,,Regular Season - 6,0.3,3.0,2.0,4.0,3.0,7.0,2.0,10.0,3.0,3.0,0.51,3.0,,5.0,477.0,388.0,0.81,0.59,5.0,3.0,5.0,5.0,10.0,2.0,15.0,2.0,1.0,0.49,2.0,,3.0,462.0,383.0,0.83,4-2-3-1,4-3-3,"['19143', '18847', '2729', '67971', '182201', '3339', '18806', '3428', '18843', '19586', '1135']","['25927', '284449', '126949', '19088', '19684', '1440', '18853', '18862', '328808']",,"['1438', '2920', '18814', '19023', '19549', '19480', '41104', '899', '19004', '2887', '2294']","['1455', '19221', '104', '19657', '105', '195106', '152967', '129707', '19025']",
1035333,39,Premier League,39,Wolves,65,Nottingham Forest,1,1,1,1,,,,,Regular Season - 16,1.17,4.0,4.0,7.0,3.0,10.0,2.0,9.0,4.0,3.0,0.68,0.0,,1.0,655.0,555.0,0.85,1.29,2.0,4.0,6.0,2.0,8.0,2.0,11.0,3.0,1.0,0.32,1.0,,3.0,307.0,210.0,0.68,3-4-3,3-5-2,"['1590', '18744', '19147', '41606', '130', '18947', '195103', '280687', '2056', '24888', '1165']","['157912', '18742', '20665', '7722', '144732', '135334', '171035', '129791', '19341']",,"['50999', '18739', '363695', '25916', '138780', '19305', '24882', '2991', '17365', '153430', '18746']","['275170', '371', '18931', '305', '2298', '2771', '22149', '557', '6056']",
193830,39,Premier League,45,Everton,72,QPR,0,1,0,1,,,,,Regular Season - 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['51298', '114786', '18759', '18757', '114747', '77105', '114801', '114746', '19481', '2287', '17411']","['114745', '12753', '114820', '114755', '90511', '44963', '8740']",,"['114883', '114857', '114777', '18988', '114881', '578', '114858', '114816', '95570', '114789', '114852']","['32995', '114833', '18984', '92114', '17372', '57426', '47019']",
194247,39,Premier League,60,West Brom,49,Chelsea,1,3,1,3,,,,,Regular Season - 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19197', '82195', '19548', '114829', '114839', '114759', '87873', '19162', '44789', '19154', '29433']","['51046', '2551', '114853', '19144', '18462', '104522', '20349']",,"['1436', '19203', '82009', '1200', '2283', '105426', '113642', '106799', '19243', '102731', '25352']","['114806', '106805', '33413', '87726', '1220', '114828', '114772']",
868184,39,Premier League,47,Tottenham,48,West Ham,0,0,2,0,,,,,Regular Season - 24,1.55,6.0,4.0,8.0,8.0,16.0,6.0,16.0,4.0,,0.57,2.0,,1.0,544.0,460.0,0.85,0.48,1.0,4.0,4.0,2.0,6.0,1.0,10.0,7.0,,0.43,1.0,,4.0,403.0,302.0,0.75,3-4-2-1,3-4-2-1,"['18932', '30776', '175', '133', '1566', '180', '2735', '164', '30435', '2413', '184']","['186', '207', '237129', '178', '156428', '47519', '168', '149550', '83']",,"['2997', '261', '18817', '21694', '1231', '1243', '2937', '2284', '19733', '19428', '18819']","['18955', '19361', '1697', '18823', '18813', '253', '2473', '30544', '288116']",
193143,39,Premier League,746,Sunderland,34,Newcastle,1,0,2,1,,,,,Regular Season - 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19368', '19609', '114783', '18912', '111312', '114744', '19899', '2859', '19299', '19398', '50820']","['1648', '18900', '49957', '19526', '30749', '51146', '1874']",,"['19061', '22085', '18277', '775', '18892', '2205', '90488', '87348', '179', '22240', '50179']","['49946', '82138', '19699', '36788', '3333', '18887', '50207']",
193956,39,Premier League,36,Fulham,40,Liverpool,0,0,1,0,,,,,Regular Season - 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['104311', '104780', '114787', '114751', '83259', '105378', '114866', '114855', '2921', '114761', '2849']","['114768', '114235', '48521', '44863', '83023', '82123', '18983']",,"['1624', '90491', '114778', '1350', '105044', '19501', '20059', '292', '157', '114773', '18831']","['93990', '19238', '6353', '1477', '114819', '114882', '18840']",
592264,39,Premier League,63,Leeds,34,Newcastle,1,1,5,2,,,,,Regular Season - 13,,10.0,8.0,17.0,8.0,25.0,7.0,10.0,7.0,4.0,0.68,3.0,,2.0,533.0,444.0,0.83,,4.0,5.0,8.0,2.0,10.0,1.0,13.0,4.0,2.0,0.32,1.0,,5.0,246.0,162.0,0.66,4-1-4-1,4-4-2,"['20619', '19118', '19116', '19126', '3008', '19130', '19128', '935', '19133', '19134', '1496']","['19129', '19139', '19131', '64003', '19112', '19119', '638']",,"['18885', '18893', '18891', '19076', '18924', '18873', '18899', '19163', '18901', '2939', '723']","['2855', '19166', '2507', '18903', '18904', '18831', '44912']",
192838,39,Premier League,66,Aston Villa,33,Manchester United,1,0,1,1,,,,,Regular Season - 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['50869', '36891', '49958', '18916', '18891', '15718', '18827', '630', '82435', '2928', '19283']","['18997', '114752', '60154', '19187', '90516', '82228', '19462']",,"['882', '18772', '888', '90490', '893', '894', '19504', '37162', '50773', '901', '119']","['19601', '266', '44826', '18910', '655', '2924', '19242']",
592357,39,Premier League,33,Manchester United,41,Southampton,4,0,9,0,,,,,Regular Season - 22,,14.0,5.0,14.0,10.0,24.0,5.0,11.0,5.0,3.0,0.74,2.0,0.0,1.0,626.0,552.0,0.88,,1.0,2.0,1.0,2.0,3.0,0.0,6.0,3.0,2.0,0.26,3.0,2.0,6.0,215.0,140.0,0.65,4-2-3-1,4-4-2,"['882', '889', '2935', '891', '18846', '905', '1485', '903', '274', '909', '897']","['908', '547', '19329', '902', '904', '19088', '885', '138806', '378']",,"['18935', '18936', '18940', '2999', '18939', '18945', '2938', '2114', '153403', '18955', '19524']","['18948', '231065', '18932', '138864', '284423', '18934', '204042', '130422', '237124']",
194516,39,Premier League,49,Chelsea,42,Arsenal,1,0,2,0,,,,,Regular Season - 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1436', '19203', '82009', '113672', '1200', '113642', '106799', '19243', '12788', '102731', '114772']","['114828', '1220', '308', '47545', '19357', '18845', '87726']",,"['2997', '50785', '87359', '49840', '1443', '18825', '90608', '48528', '105837', '18829', '87349']","['105800', '49284', '51046', '9215', '115938', '91303', '851']",
867992,39,Premier League,52,Crystal Palace,55,Brentford,0,0,1,1,,,,,Regular Season - 5,,4.0,6.0,7.0,6.0,13.0,3.0,11.0,4.0,1.0,0.49,1.0,,2.0,472.0,383.0,0.81,,3.0,5.0,8.0,1.0,9.0,1.0,8.0,6.0,0.0,0.51,2.0,,3.0,482.0,386.0,0.8,4-1-4-1,4-3-3,"['18835', '18862', '2729', '67971', '18847', '3339', '19617', '18843', '19586', '3247', '25927']","['1135', '3428', '18852', '182201', '19143', '301295', '126949', '328808', '270357']",,"['19465', '44871', '2731', '18917', '19346', '20110', '25073', '47438', '20589', '19974', '106725']","['15908', '19362', '15799', '20649', '2699', '19345', '15745', '1835', '276263']",
193203,39,Premier League,746,Sunderland,47,Tottenham,1,1,1,2,,,,,Regular Season - 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['51146', '83131', '19609', '18912', '49957', '114744', '2859', '18900', '19299', '19398', '50820']","['1648', '19899', '30749', '114783', '19526', '2932', '31255']",,"['159', '19289', '19318', '627', '18925', '2921', '12719', '18802', '106', '24876', '1758']","['30813', '18854', '2795', '1375', '176', '114766', '19784']",
194424,39,Premier League,746,Sunderland,48,West Ham,1,0,1,0,,,,,Regular Season - 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1106', '113753', '45001', '51199', '87315', '18912', '19899', '292', '3431', '82011', '1469']","['87295', '19186', '115945', '282', '51564', '70725', '70740']",,"['2277', '111327', '44837', '114777', '114763', '18844', '115931', '114822', '83032', '114758', '90675']","['18373', '115939', '90565', '90497', '35926', '115930', '19751']",
868188,39,Premier League,45,Everton,66,Aston Villa,0,0,0,2,,,,,Regular Season - 25,1.71,5.0,7.0,13.0,2.0,15.0,3.0,12.0,5.0,1.0,0.47,2.0,,3.0,353.0,277.0,0.78,1.94,5.0,4.0,4.0,5.0,9.0,0.0,12.0,1.0,0.0,0.53,1.0,,4.0,433.0,343.0,0.79,4-1-4-1,4-4-2,"['2932', '18758', '18741', '2936', '2165', '2990', '1455', '18805', '162714', '18929', '19364']","['18781', '138786', '18762', '18858', '2484', '2934', '19073', '19150', '18745']",,"['19599', '19298', '19354', '19179', '2724', '19191', '1904', '47522', '19192', '983', '19366']","['19071', '47547', '13489', '19016', '894', '148270', '169291', '671', '2922']",
