game_id,minute,home_team_possession,away_team_possession
1729324,80,26.4,73.6
1729324,90,26.8,73.2
1729324,90+10,26.3,73.7
1729324,90+15,26.4,73.6
1640689,10,68.4,31.6
1640689,20,74.5,25.5
1640689,30,74.6,25.4
1640689,40,72.5,27.5
1640689,45+3,75.0,25.0
1640689,50,74.4,25.6
1640689,60,74.3,25.7
1640689,70,72.5,27.5
1640689,80,72.6,27.4
1640689,90,72.5,27.5
1640689,90+5,72.6,27.4
1729484,10,33.9,66.1
1729484,20,48.5,51.5
1729484,30,47.4,52.6
1729484,40,47.7,52.3
1729484,45+5,52.2,47.8
1729484,45+7,52.0,48.0
1729484,50,52.8,47.2
1729484,60,52.2,47.8
1729484,70,51.7,48.3
1729484,80,50.8,49.2
1729484,90,52.5,47.5
1729484,90+5,52.2,47.8
1729473,10,65.1,34.9
1729473,20,66.2,33.8
1729473,30,63.5,36.5
1729473,40,55.9,44.1
1729473,45+5,58.0,42.0
1729473,45+7,57.5,42.5
1729473,50,55.5,44.5
1729473,60,54.2,45.8
1729473,70,52.6,47.4
1729473,80,50.2,49.8
1729473,90,51.1,48.9
1729473,90+7,49.2,50.8
1729552,10,76.6,23.4
1729552,20,68.0,32.0
1729552,30,61.7,38.3
1729552,40,59.7,40.3
1729552,45+1,59.5,40.5
1729552,50,61.7,38.3
1729552,60,61.9,38.1
1729552,70,62.7,37.3
1729552,80,62.3,37.7
1729552,90,59.8,40.2
1729552,90+9,58.3,41.7
1640808,10,54.1,45.9
1640808,20,54.2,45.8
1640808,30,56.2,43.8
1640808,40,52.6,47.4
1640808,45+2,50.5,49.5
1640808,50,48.2,51.8
1640808,60,46.3,53.7
1640808,70,48.2,51.8
1640808,80,47.2,52.8
1640808,90,44.2,55.8
1640808,90+6,44.4,55.6
1729206,10,45.1,54.9
1729206,20,54.8,45.2
1729206,30,60.7,39.3
1729206,40,59.1,40.9
1729206,45+2,59.0,41.0
1729206,50,58.9,41.1
1729206,60,59.3,40.7
1729206,70,60.8,39.2
1729206,80,62.1,37.9
1729206,90,63.5,36.5
1729206,90+7,63.9,36.1
1729346,10,46.6,53.4
1729346,20,46.5,53.5
1729346,30,46.5,53.5
1729346,40,48.7,51.3
1729346,45+5,47.3,52.7
1729346,50,48.3,51.7
1729346,60,52.1,47.9
1729346,70,54.2,45.8
1729346,80,56.0,44.0
1729346,90,57.8,42.2
1729346,90+10,56.7,43.3
1729346,90+12,56.6,43.4
1729239,10,46.1,53.9
1729239,20,48.3,51.7
1729239,30,48.5,51.5
1729239,40,49.4,50.6
1729239,45+5,49.2,50.8
1729239,45+6,49.7,50.3
1729239,50,52.2,47.8
1729239,60,51.1,48.9
1729239,70,49.9,50.1
1729239,80,50.6,49.4
1729239,90,47.6,52.4
1729239,90+7,47.6,52.4
1640686,10,30.5,69.5
1640686,20,32.3,67.7
1640686,30,32.2,67.8
1640686,40,32.3,67.7
1640686,45+4,32.7,67.3
1640686,50,34.9,65.1
1640686,60,33.9,66.1
1640686,70,32.0,68.0
1640686,80,29.8,70.2
1640686,90,30.2,69.8
1640686,90+4,33.3,66.7
1640931,10,54.3,45.7
1640931,20,53.6,46.4
1640931,30,48.4,51.6
1640931,40,49.9,50.1
1640931,45+5,47.3,52.7
1640931,45+7,47.9,52.1
1640931,50,49.5,50.5
1640931,60,51.1,48.9
1640931,70,48.7,51.3
1640931,80,49.1,50.9
1640931,90,51.4,48.6
1640931,90+8,50.4,49.6
1640922,10,54.4,45.6
1640922,20,54.9,45.1
1640922,30,50.5,49.5
1640922,40,48.4,51.6
1640922,45+3,51.2,48.8
1640922,50,52.0,48.0
1640922,60,54.7,45.3
1640922,70,53.1,46.9
1640922,80,50.6,49.4
1640922,90,49.7,50.3
1640922,90+4,50.0,50.0
1640926,10,63.1,36.9
1640926,20,66.3,33.7
1640926,30,56.4,43.6
1640926,40,52.4,47.6
1640926,45+4,53.0,47.0
1640926,50,52.1,47.9
1640926,60,53.0,47.0
1640926,70,54.2,45.8
1640926,80,52.9,47.1
1640926,90,49.6,50.4
1640926,90+5,48.9,51.1
1640981,10,54.7,45.3
1640981,20,47.0,53.0
1640981,30,47.6,52.4
1640981,40,46.2,53.8
1640981,45+3,46.5,53.5
1640981,50,47.5,52.5
1640981,60,51.6,48.4
1640981,70,55.6,44.4
1640981,80,56.2,43.8
1640981,90,57.4,42.6
1640981,90+6,57.4,42.6
1729521,10,37.0,63.0
1729521,20,54.2,45.8
1729521,30,51.9,48.1
1729521,40,47.6,52.4
1729521,45+1,51.2,48.8
1729521,50,51.9,48.1
1729521,60,53.4,46.6
1729521,70,52.3,47.7
1729521,80,49.5,50.5
1729521,90,50.0,50.0
1729521,90+9,50.9,49.1
1640784,10,56.1,43.9
1640784,20,55.4,44.6
1640784,30,61.0,39.0
1640784,40,61.2,38.8
1640784,45+5,59.2,40.8
1640784,45+6,59.2,40.8
1640784,50,57.5,42.5
1640784,60,56.7,43.3
1640784,70,59.4,40.6
1640784,80,60.4,39.6
1640784,90,62.7,37.3
1640784,90+5,63.5,36.5
1640810,10,22.2,77.8
1640810,20,31.2,68.8
1640810,30,37.9,62.1
1640810,40,36.2,63.8
1640810,45+1,34.7,65.3
1640810,50,35.8,64.2
1640810,60,35.3,64.7
1640810,70,32.9,67.1
1640810,80,34.6,65.4
1640810,90,35.2,64.8
1640810,90+3,35.7,64.3
1729412,10,32.5,67.5
1729412,20,41.9,58.1
1729412,30,35.7,64.3
1729412,40,38.5,61.5
1729412,45+3,34.4,65.6
1729412,50,34.2,65.8
1729412,60,34.8,65.2
1729412,70,35.0,65.0
1729412,80,36.1,63.9
1729412,90,34.5,65.5
1729412,90+5,35.3,64.7
1729458,10,53.7,46.3
1729458,20,64.1,35.9
1729458,30,57.9,42.1
1729458,40,58.6,41.4
1729458,45+4,60.9,39.1
1729458,50,62.0,38.0
1729458,60,60.4,39.6
1729458,70,60.1,39.9
1729458,80,59.4,40.6
1729458,90,55.4,44.6
1729458,90+10,53.5,46.5
1729458,90+12,53.5,46.5
1640798,10,63.8,36.2
1640798,20,65.1,34.9
1640798,30,58.5,41.5
1640798,40,56.2,43.8
1640798,45+3,55.5,44.5
1640798,50,58.4,41.6
1640798,60,55.5,44.5
1640798,70,53.4,46.6
1640798,80,51.5,48.5
1640798,90,49.4,50.6
1640798,90+5,48.4,51.6
1640780,10,66.2,33.8
1640780,20,56.9,43.1
1640780,30,58.9,41.1
1640780,40,61.3,38.7
1640780,45+3,61.7,38.3
1640780,50,59.3,40.7
1640780,60,61.1,38.9
1640780,70,60.6,39.4
1640780,80,60.1,39.9
1640780,90,61.5,38.5
1640780,90+5,63.0,37.0
1640913,10,39.4,60.6
1640913,20,41.8,58.2
1640913,30,39.5,60.5
1640913,40,37.4,62.6
1640913,45+2,35.8,64.2
1640913,50,35.8,64.2
1640913,60,39.5,60.5
1640913,70,40.2,59.8
1640913,80,38.3,61.7
1640913,90,40.4,59.6
1640913,90+6,40.8,59.2
1729483,10,47.7,52.3
1729483,20,49.1,50.9
1729483,30,48.0,52.0
1729483,40,49.7,50.3
1729483,45+1,51.9,48.1
1729483,50,52.2,47.8
1729483,60,55.5,44.5
1729483,70,57.5,42.5
1729483,80,60.8,39.2
1729483,90,62.7,37.3
1729483,90+6,62.7,37.3
1640985,10,39.2,60.8
1640985,20,33.1,66.9
1640985,30,38.5,61.5
1640985,40,40.9,59.1
1640985,45+1,42.4,57.6
1640985,50,43.1,56.9
1640985,60,40.9,59.1
1640985,70,40.4,59.6
1640985,80,39.9,60.1
1640985,90,41.8,58.2
1640985,90+4,41.5,58.5
1729264,10,13.7,86.3
1729264,20,15.5,84.5
1729264,30,15.2,84.8
1729264,40,15.2,84.8
1729264,45+5,16.4,83.6
1729264,50,16.8,83.2
1729264,60,16.4,83.6
1729264,70,16.7,83.3
1729264,80,19.2,80.8
1729264,90,20.3,79.7
1729264,90+7,20.5,79.5
1640752,10,53.4,46.6
1640752,20,41.2,58.8
1640752,30,45.6,54.4
1640752,40,39.6,60.4
1640752,45+2,40.8,59.2
1640752,50,45.3,54.7
1640752,60,42.1,57.9
1640752,70,42.0,58.0
1640752,80,41.4,58.6
1640752,90,41.5,58.5
1640752,90+3,43.7,56.3
1640818,10,76.9,23.1
1640818,20,75.5,24.5
1640818,30,77.0,23.0
1640818,40,73.3,26.7
1640818,45+3,73.3,26.7
1640818,50,75.1,24.9
1640818,60,71.5,28.5
1640818,70,73.3,26.7
1640818,80,73.1,26.9
1640818,90,70.7,29.3
1640818,90+7,70.6,29.4
1640721,10,51.8,48.2
1640721,20,36.1,63.9
1640721,30,41.0,59.0
1640721,40,36.1,63.9
1640721,45+2,35.5,64.5
1640721,50,34.4,65.6
1640721,60,34.3,65.7
1640721,70,33.4,66.6
1640721,80,35.2,64.8
1640721,90,32.5,67.5
1640721,90+5,32.2,67.8
1640781,10,66.7,33.3
1640781,20,66.0,34.0
1640781,30,50.0,50.0
1640781,40,45.6,54.4
1640781,45+2,41.8,58.2
1640781,50,44.4,55.6
1640781,60,44.8,55.2
1640781,70,42.3,57.7
1640781,80,41.2,58.8
1640781,90,40.6,59.4
1640781,90+3,39.1,60.9
1729543,10,23.4,76.6
1729543,20,28.1,71.9
1729543,30,36.7,63.3
1729543,40,40.3,59.7
1729543,45+4,43.2,56.8
1729543,50,45.2,54.8
1729543,60,46.6,53.4
1729543,70,46.1,53.9
1729543,80,44.8,55.2
1729543,90,45.7,54.3
1729543,90+7,45.5,54.5
1729294,10,48.3,51.7
1729294,20,47.1,52.9
1729294,30,48.0,52.0
1729294,40,52.2,47.8
1729294,45+5,46.5,53.5
1729294,45+6,46.5,53.5
1729294,50,43.2,56.8
1729294,60,43.7,56.3
1729294,70,42.4,57.6
1729294,80,40.2,59.8
1729294,90,42.2,57.8
1729294,90+6,42.2,57.8
1729544,10,62.7,37.3
1729544,20,60.5,39.5
1729544,30,61.3,38.8
1729544,40,63.9,36.1
1729544,45+5,63.4,36.6
1729544,45+9,64.2,35.8
1729544,50,66.6,33.4
1729544,60,62.2,37.8
1729544,70,63.1,36.9
1729544,80,61.2,38.8
1729544,90,62.2,37.8
1729544,90+7,62.0,38.0
1729568,10,37.3,62.7
1729568,20,34.2,65.8
1729568,30,29.0,71.0
1729568,40,28.3,71.7
1729568,45+4,29.4,70.6
1729568,50,31.5,68.5
1729568,60,30.1,69.9
1729568,70,29.4,70.6
1729568,80,29.5,70.5
1729568,90,28.6,71.4
1729568,90+7,27.9,72.1
1729405,10,63.4,36.6
1729405,20,69.2,30.8
1729405,30,65.0,35.0
1729405,40,62.4,37.6
1729405,45+5,61.5,38.5
1729405,50,61.5,38.5
1729405,60,58.4,41.6
1729405,70,59.4,40.6
1729405,80,59.9,40.1
1729405,90,60.6,39.4
1729405,90+7,61.7,38.3
1729363,10,33.9,66.1
1729363,20,34.0,66.0
1729363,30,38.7,61.3
1729363,40,38.5,61.5
1729363,45+3,36.5,63.5
1729363,50,37.1,62.9
1729363,60,37.2,62.8
1729363,70,37.1,62.9
1729363,80,38.5,61.5
1729363,90,42.3,57.7
1729363,90+6,42.6,57.4
1640685,10,55.6,44.4
1640685,20,63.2,36.8
1640685,30,58.9,41.1
1640685,40,60.2,39.8
1640685,45+3,61.8,38.2
1640685,50,59.5,40.5
1640685,60,59.1,40.9
1640685,70,58.3,41.7
1640685,80,59.2,40.8
1640685,90,58.0,42.0
1640685,90+8,57.5,42.5
1729207,10,18.9,81.1
1729207,20,26.7,73.3
1729207,30,26.7,73.3
1729207,40,27.6,72.4
1729207,45+2,28.6,71.4
1729207,50,29.5,70.5
1729207,60,28.4,71.6
1729207,70,28.0,72.0
1729207,80,29.5,70.5
1729207,90,34.2,65.8
1729207,90+7,35.2,64.8
1729203,10,19.4,80.6
1729203,20,39.6,60.4
1729203,30,33.7,66.3
1729203,40,32.6,67.4
1729203,45+2,32.9,67.1
1729203,50,34.0,66.0
1729203,60,36.1,63.9
1729203,70,36.2,63.8
1729203,80,41.7,58.3
1729203,90,44.4,55.6
1729203,90+7,46.9,53.1
1729554,10,41.8,58.2
1729554,20,46.2,53.8
1729554,30,49.5,50.5
1729554,40,47.8,52.2
1729554,45+1,49.2,50.8
1729554,50,49.8,50.2
1729554,60,51.4,48.6
1729554,70,53.0,47.0
1729554,80,53.7,46.3
1729554,90,54.6,45.4
1729554,90+6,54.5,45.5
1640772,10,33.1,66.9
1640772,20,37.4,62.6
1640772,30,45.6,54.4
1640772,40,46.1,53.9
1640772,45+2,43.9,56.1
1640772,50,41.6,58.4
1640772,60,41.8,58.2
1640772,70,42.3,57.7
1640772,80,41.6,58.4
1640772,90,39.9,60.1
1640772,90+3,39.9,60.1
1729218,10,69.4,30.6
1729218,20,63.2,36.8
1729218,30,64.4,35.6
1729218,40,66.4,33.6
1729218,45+2,65.9,34.1
1729218,50,63.9,36.1
1729218,60,60.0,40.0
1729218,70,59.8,40.2
1729218,80,58.0,42.0
1729218,90,56.6,43.4
1729218,90+7,55.6,44.4
1729318,10,44.7,55.3
1729318,20,48.0,52.0
1729318,30,59.8,40.2
1729318,40,59.2,40.8
1729318,45+5,61.1,38.9
1729318,45+12,62.1,37.9
1729318,50,63.3,36.7
1729318,60,61.3,38.7
1729318,70,60.1,39.9
1729318,80,60.9,39.1
1729318,90,61.8,38.2
1729318,90+10,59.9,40.1
1641041,10,30.5,69.5
1641041,20,36.6,63.4
1641041,30,35.8,64.2
1641041,40,35.9,64.1
1641041,45+3,34.8,65.2
1641041,50,35.4,64.6
1641041,60,34.1,65.9
1641041,70,34.1,65.9
1641041,80,34.6,65.4
1641041,90,36.9,63.1
1641041,90+10,35.9,64.1
1640948,10,48.3,51.7
1640948,20,41.7,58.3
1640948,30,38.3,61.7
1640948,40,41.8,58.2
1640948,45+4,38.9,61.1
1640948,50,37.2,62.8
1640948,60,38.0,62.0
1640948,70,38.0,62.0
1640948,80,39.8,60.2
1640948,90,38.2,61.8
1640948,90+3,37.4,62.6
1729224,10,31.6,68.4
1729224,20,29.7,70.3
1729224,30,28.8,71.2
1729224,40,28.6,71.4
1729224,45+2,27.5,72.5
1729224,50,26.2,73.8
1729224,60,25.7,74.3
1729224,70,25.6,74.4
1729224,80,25.2,74.8
1729224,90,24.2,75.8
1729224,90+10,24.3,75.7
1729224,90+12,24.3,75.7
1640684,10,50.0,50.0
1640684,20,56.2,43.8
1640684,30,54.4,45.6
1640684,40,53.9,46.1
1640684,45+4,55.3,44.7
1640684,50,55.5,44.5
1640684,60,51.8,48.2
1640684,70,50.6,49.4
1640684,80,48.2,51.8
1640684,90,50.1,49.9
1640684,90+6,49.9,50.1
1729393,10,66.3,33.7
1729393,20,50.5,49.5
1729393,30,57.2,42.8
1729393,40,57.8,42.2
1729393,45+5,60.7,39.3
1729393,50,56.8,43.2
1729393,60,56.4,43.6
1729393,70,56.2,43.8
1729393,80,55.2,44.8
1729393,90,55.9,44.1
1729393,90+7,56.2,43.8
1729390,10,62.3,37.7
1729390,20,50.2,49.8
1729390,30,48.6,51.4
1729390,40,50.7,49.3
1729390,45+2,54.5,45.5
1729390,50,53.9,46.1
1729390,60,50.3,49.7
1729390,70,51.6,48.4
1729390,80,51.0,49.0
1729390,90,53.6,46.4
1729390,90+6,54.2,45.8
1729365,10,68.1,31.9
1729365,20,65.3,34.7
1729365,30,69.5,30.5
1729365,40,73.7,26.3
1729365,45+3,74.1,25.9
1729365,50,75.2,24.8
1729365,60,71.4,28.6
1729365,70,71.1,28.9
1729365,80,71.6,28.4
1729365,90,72.8,27.2
1729365,90+8,72.9,27.1
1729560,10,33.3,66.7
1729560,20,22.4,77.6
1729560,30,20.7,79.3
1729560,40,21.1,78.9
1729560,45+5,20.0,80.0
1729560,45+6,19.9,80.1
1729560,50,20.0,80.0
1729560,60,20.3,79.7
1729560,70,21.9,78.1
1729560,80,22.5,77.5
1729560,90,23.7,76.3
1729560,90+7,24.3,75.7
1729394,10,49.0,51.0
1729394,20,54.4,45.6
1729394,30,54.6,45.4
1729394,40,54.0,46.0
1729394,45+1,53.8,46.2
1729394,50,56.0,44.0
1729394,60,53.6,46.4
1729394,70,53.5,46.5
1729394,80,53.3,46.7
1729394,90,53.3,46.7
1729394,90+8,53.2,46.8
1640777,10,31.2,68.8
1640777,20,32.5,67.5
1640777,30,35.6,64.4
1640777,40,34.4,65.6
1640777,45+1,35.6,64.4
1640777,50,36.6,63.4
1640777,60,37.9,62.1
1640777,70,39.8,60.2
1640777,80,44.1,55.9
1640777,90,46.1,53.9
1640777,90+9,47.0,53.0
1640691,10,63.4,36.6
1640691,20,52.3,47.7
1640691,30,45.7,54.3
1640691,40,47.8,52.2
1640691,45+2,51.0,49.0
1640691,50,48.5,51.5
1640691,60,49.4,50.6
1640691,70,49.1,50.9
1640691,80,46.4,53.6
1640691,90,44.9,55.1
1640691,90+8,43.2,56.8
1729323,10,61.5,38.5
1729323,20,63.3,36.7
1729323,30,54.4,45.6
1729323,40,55.7,44.3
1729323,45+2,57.2,42.8
1729323,50,58.5,41.5
1729323,60,57.5,42.5
1729323,70,53.4,46.6
1729323,80,53.9,46.1
1729323,90,53.5,46.5
1729323,90+7,54.0,46.0
1729192,10,67.3,32.7
1729192,20,62.1,37.9
1729192,30,69.2,30.8
1729192,40,64.7,35.3
1729192,45+1,65.9,34.1
1729192,50,63.2,36.8
1729192,60,62.3,37.7
1729192,70,61.9,38.1
1729192,80,63.3,36.7
1729192,90,63.4,36.6
1729192,90+6,62.9,37.1
1640848,10,68.0,32.0
1640848,20,75.3,24.7
1640848,30,74.8,25.2
1640848,40,65.7,34.3
1640848,45+2,69.2,30.8
1640848,50,71.4,28.6
1640848,60,69.9,30.1
1640848,70,70.9,29.1
1640848,80,72.0,28.0
1640848,90,72.1,27.9
1640848,90+10,73.5,26.5
1640848,90+12,73.7,26.3
1729334,10,32.9,67.1
1729334,20,50.0,50.0
1729334,30,50.6,49.4
1729334,40,51.5,48.5
1729334,45+4,46.9,53.1
1729334,50,45.5,54.5
1729334,60,43.4,56.6
1729334,70,41.7,58.3
1729334,80,39.2,60.8
1729334,90,38.1,61.9
1729334,90+6,37.4,62.6
1729485,10,64.9,35.1
1729485,20,59.8,40.2
1729485,30,65.6,34.4
1729485,40,60.1,39.9
1729485,45+4,59.7,40.3
1729485,50,58.8,41.2
1729485,60,58.1,41.9
1729485,70,57.6,42.4
1729485,80,56.8,43.2
1729485,90,58.5,41.5
1729485,90+4,58.5,41.5
1729472,10,23.1,76.9
1729472,20,23.7,76.3
1729472,30,21.8,78.2
1729472,40,21.3,78.7
1729472,45+3,20.5,79.5
1729472,50,18.9,81.1
1729472,60,21.6,78.4
1729472,70,21.2,78.8
1729472,80,21.6,78.4
1729472,90,22.3,77.7
1729472,90+7,22.7,77.3
1729309,10,54.5,45.5
1729309,20,48.9,51.1
1729309,30,41.8,58.2
1729309,40,46.9,53.1
1729309,45+2,45.5,54.5
1729309,50,44.8,55.2
1729309,60,47.0,53.0
1729309,70,47.5,52.5
1729309,80,46.1,53.9
1729309,90,47.2,52.8
1729309,90+4,47.4,52.6
1729398,10,44.8,55.2
1729398,20,52.5,47.5
1729398,30,56.1,43.9
1729398,40,53.9,46.1
1729398,45+2,53.0,47.0
1729398,50,52.0,48.0
1729398,60,53.4,46.6
1729398,70,53.8,46.2
1729398,80,51.1,48.9
1729398,90,51.3,48.7
1729398,90+9,52.8,47.2
1729406,10,69.6,30.4
1729406,20,60.8,39.2
1729406,30,60.7,39.3
1729406,40,55.4,44.6
1729406,45+5,55.6,44.4
1729406,45+6,55.5,44.5
1729406,50,54.9,45.1
1729406,60,51.3,48.7
1729406,70,47.1,52.9
1729406,80,46.7,53.3
1729406,90,46.4,53.6
1729406,90+9,47.8,52.2
1729537,10,28.1,71.9
1729537,20,39.7,60.3
1729537,30,43.6,56.4
1729537,40,45.6,54.4
1729537,45+2,44.1,55.9
1729537,50,43.5,56.5
1729537,60,44.8,55.2
1729537,70,47.4,52.6
1729537,80,49.1,50.9
1729537,90,49.2,50.8
1729537,90+6,50.6,49.4
1641035,10,38.1,61.9
1641035,20,45.4,54.6
1641035,30,34.4,65.6
1641035,40,34.9,65.1
1641035,45+2,33.4,66.6
1641035,50,32.7,67.3
1641035,60,32.6,67.4
1641035,70,33.8,66.2
1641035,80,33.9,66.1
1641035,90,34.3,65.7
1641035,90+4,34.0,66.0
1729464,10,69.6,30.4
1729464,20,66.4,33.6
1729464,30,69.3,30.7
1729464,40,72.9,27.1
1729464,45+5,75.1,24.9
1729464,45+6,75.1,24.9
1729464,50,73.0,27.0
1729464,60,75.6,24.4
1729464,70,73.3,26.7
1729464,80,72.0,28.0
1729464,90,69.7,30.3
1729464,90+4,68.9,31.1
1640881,10,73.4,26.6
1640881,20,71.4,28.6
1640881,30,66.9,33.1
1640881,40,75.9,24.1
1640881,45+3,74.9,25.1
1640881,50,73.7,26.3
1640881,60,70.6,29.4
1640881,70,69.2,30.8
1640881,80,66.2,33.8
1640881,90,65.7,34.3
1640881,90+3,65.8,34.2
1640717,10,73.7,26.3
1640717,20,66.5,33.5
1640717,30,64.2,35.8
1640717,40,67.6,32.4
1640717,45+4,70.0,30.0
1640717,50,72.2,27.8
1640717,60,70.7,29.3
1640717,70,69.4,30.6
1640717,80,69.0,31.0
1640717,90,69.0,31.0
1640717,90+2,69.1,30.9
1729281,10,45.1,54.9
1729281,20,52.8,47.2
1729281,30,51.2,48.8
1729281,40,45.0,55.0
1729281,45+2,46.1,53.9
1729281,50,42.8,57.2
1729281,60,47.1,52.9
1729281,70,43.4,56.6
1729281,80,46.3,53.7
1729281,90,45.1,54.9
1729281,90+9,46.1,53.9
1729317,10,39.8,60.2
1729317,20,28.7,71.3
1729317,30,24.1,75.9
1729317,40,25.3,74.7
1729317,45+5,27.5,72.5
1729317,50,26.8,73.2
1729317,60,26.2,73.8
1729317,70,25.8,74.2
1729317,80,27.2,72.8
1729317,90,28.5,71.5
1729317,90+9,28.8,71.2
1729344,10,42.9,57.1
1729344,20,42.2,57.8
1729344,30,43.8,56.2
1729344,40,44.9,55.1
1729344,45+2,43.1,56.9
1729344,50,44.5,55.5
1729344,60,44.1,55.9
1729344,70,45.1,54.9
1729344,80,45.9,54.1
1729344,90,43.3,56.7
1729344,90+7,41.3,58.7
1729313,10,46.4,53.6
1729313,20,58.8,41.2
1729313,30,51.6,48.4
1729313,40,43.2,56.8
1729313,45+5,47.0,53.0
1729313,45+6,47.0,53.0
1729313,50,46.7,53.3
1729313,60,46.0,54.0
1729313,70,47.2,52.8
1729313,80,49.4,50.6
1729313,90,48.5,51.5
1729313,90+6,48.4,51.6
1729548,10,50.7,49.3
1729548,20,46.7,53.3
1729548,30,45.7,54.3
1729548,40,50.1,49.9
1729548,45+5,53.4,46.6
1729548,50,57.5,42.5
1729548,60,56.8,43.2
1729548,70,59.7,40.3
1729548,80,60.7,39.3
1729548,90,62.9,37.1
1729548,90+4,63.6,36.4
1729476,10,72.5,27.5
1729476,20,80.6,19.4
1729476,30,79.8,20.2
1729476,40,73.0,27.0
1729476,45+3,74.3,25.7
1729476,50,75.7,24.3
1729476,60,74.4,25.6
1729476,70,75.5,24.5
1729476,80,73.7,26.3
1729476,90,70.7,29.3
1729476,90+9,72.5,27.5
1729457,10,33.1,66.9
1729457,20,48.3,51.7
1729457,30,39.5,60.5
1729457,40,44.4,55.6
1729457,45+4,45.2,54.8
1729457,50,44.7,55.3
1729457,60,48.9,51.1
1729457,70,51.7,48.3
1729457,80,51.6,48.4
1729457,90,52.5,47.5
1729457,90+10,53.0,47.0
1729457,90+11,53.1,46.9
1729368,10,58.6,41.4
1729368,20,43.3,56.7
1729368,30,43.1,56.9
1729368,40,40.6,59.4
1729368,45+3,37.5,62.5
1729368,50,37.1,62.9
1729368,60,40.3,59.7
1729368,70,42.3,57.7
1729368,80,44.9,55.1
1729368,90,44.3,55.7
1729368,90+5,44.2,55.8
1729350,10,25.2,74.8
1729350,20,25.3,74.7
1729350,30,28.2,71.8
1729350,40,31.2,68.8
1729350,45+2,28.5,71.5
1729350,50,29.9,70.1
1729350,60,30.2,69.8
1729350,70,33.4,66.6
1729350,80,32.6,67.4
1729350,90,31.4,68.6
1729350,90+5,31.9,68.1
1729463,10,29.9,70.1
1729463,20,31.8,68.2
1729463,30,28.6,71.4
1729463,40,30.6,69.4
1729463,45+3,28.2,71.8
1729463,50,28.6,71.4
1729463,60,30.2,69.8
1729463,70,31.4,68.6
1729463,80,29.9,70.1
1729463,90,28.9,71.1
1729463,90+5,28.1,71.9
1729195,10,36.1,63.9
1729195,20,31.0,69.0
1729195,30,29.6,70.4
1729195,40,33.0,67.0
1729195,45+1,32.7,67.3
1729195,50,32.4,67.6
1729195,60,30.9,69.1
1729195,70,32.5,67.5
1729195,80,30.9,69.1
1729195,90,30.9,69.1
1729195,90+5,32.2,67.8
1729529,10,64.0,36.0
1729529,20,66.8,33.2
1729529,30,62.1,37.9
1729529,40,58.7,41.3
1729529,45+5,55.8,44.2
1729529,45+9,55.5,44.5
1729529,50,53.6,46.4
1729529,60,51.7,48.3
1729529,70,54.2,45.8
1729529,80,54.0,46.0
1729529,90,53.2,46.8
1729529,90+10,51.0,49.0
1729529,90+11,50.8,49.2
1640695,10,45.1,54.9
1640695,20,58.4,41.6
1640695,30,60.7,39.3
1640695,40,57.6,42.4
1640695,45+1,56.0,44.0
1640695,50,57.1,42.9
1640695,60,55.3,44.7
1640695,70,55.8,44.2
1640695,80,52.2,47.8
1640695,90,51.4,48.6
1640695,90+4,50.8,49.2
1729342,10,48.5,51.5
1729342,20,49.4,50.6
1729342,30,46.3,53.7
1729342,40,47.9,52.1
1729342,45+2,50.3,49.7
1729342,50,50.6,49.4
1729342,60,50.7,49.3
1729342,70,51.5,48.5
1729342,80,53.0,47.0
1729342,90,55.3,44.7
1729342,90+10,56.8,43.2
1729205,10,14.2,85.8
1729205,20,16.7,83.3
1729205,30,21.0,79.0
1729205,40,19.5,80.5
1729205,45+4,18.5,81.5
1729205,50,20.8,79.2
1729205,60,25.3,74.7
1729205,70,26.6,73.4
1729205,80,27.9,72.1
1729205,90,31.8,68.2
1729205,90+6,33.1,66.9
1640923,10,86.4,13.6
1640923,20,79.6,20.4
1640923,30,80.1,19.9
1640923,40,74.2,25.8
1640923,45+3,72.0,28.0
1640923,50,73.2,26.8
1640923,60,71.0,29.0
1640923,70,70.3,29.7
1640923,80,68.7,31.3
1640923,90,67.5,32.5
1640923,90+5,68.9,31.1
1729557,10,33.8,66.2
1729557,20,37.1,62.9
1729557,30,32.6,67.4
1729557,40,34.7,65.3
1729557,45+5,36.7,63.3
1729557,50,39.2,60.8
1729557,60,37.7,62.3
1729557,70,37.4,62.6
1729557,80,36.4,63.6
1729557,90,36.9,63.1
1729557,90+10,38.5,61.5
1729311,10,40.6,59.4
1729311,20,49.3,50.7
1729311,30,50.1,49.9
1729311,40,49.0,51.0
1729311,45+3,48.0,52.0
1729311,50,47.2,52.8
1729311,60,43.1,56.9
1729311,70,44.5,55.5
1729311,80,45.6,54.4
1729311,90,46.9,53.1
1729311,90+6,46.3,53.7
1729197,10,30.0,70.0
1729197,20,43.2,56.8
1729197,30,39.9,60.1
1729197,40,33.5,66.5
1729197,45+5,31.8,68.2
1729197,45+11,33.8,66.2
1729197,50,31.9,68.1
1729197,60,30.8,69.2
1729197,70,30.0,70.0
1729197,80,31.2,68.8
1729197,90,31.5,68.5
1729197,90+4,30.4,69.6
1640757,10,29.1,70.9
1640757,20,30.2,69.8
1640757,30,28.0,72.0
1640757,40,25.6,74.4
1640757,45+4,24.6,75.4
1640757,50,24.8,75.2
1640757,60,29.4,70.6
1640757,70,33.8,66.2
1640757,80,31.7,68.3
1640757,90,31.9,68.1
1640757,90+3,31.7,68.3
