season,player_id,firstname,lastname,age,height,weight,appearances,lineups,minutes_played,position,rating,captain,substitutions_in,substitutions_out,bench_appearances,total_shots,shots_on_target,total_goals,assists,goals_conceded,saves,total_passes,key_passes,pass_accuracy,total_tackles,blocks,interceptions,total_duels,duels_won,dribble_attempts,successful_dribbles,dribbled_past,fouls_drawn,fouls_committed,yellow_cards,yellow_red_cards,red_cards,penalties_won,penalties_committed,penalties_scored,penalties_missed,penalties_saved
2022,727,Reiss Luke,Nelson,25.0,175,71,11,0,201,Attacker,7.11,False,11,0,22,8,7,3,2,0,0,108,9,0,4,0,0,43,17,9,7,0,4,8,0,0,0,0,0,0,0,0
2022,1161,Emile,Smith Rowe,24.0,182,79,12,0,162,Midfielder,6.527272,False,12,1,23,2,1,0,2,0,0,80,6,0,1,0,0,15,3,5,2,0,0,1,0,0,0,0,0,0,0,0
2022,153407,Nathan Jerome Chatoyer,Butler-Oyedeji,21.0,177,,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1946,Leandro,Trossard,30.0,172,61,20,10,929,Attacker,7.02,False,10,9,10,13,5,1,10,0,0,389,23,0,12,0,6,99,45,21,15,0,17,9,0,0,0,0,0,0,0,0
2022,127769,Gabriel Teodoro,Martinelli Silva,23.0,178,75,36,34,2806,Attacker,7.158333,False,2,18,2,55,32,15,5,0,0,977,59,0,31,1,9,367,141,114,59,0,37,39,3,0,0,0,0,0,0,0
2022,643,Gabriel Fernando,de Jesus,27.0,175,73,26,24,2075,Attacker,7.073076,False,2,13,2,57,32,11,6,0,0,674,32,0,33,3,11,423,176,92,43,0,56,43,6,0,0,0,0,1,0,0
2022,1460,Bukayo Ayoyinka Temidayo,Saka,23.0,178,72,38,37,3194,Attacker,7.294736,False,1,14,1,60,32,14,11,0,0,1235,76,0,63,0,14,430,203,128,59,0,65,43,6,0,0,0,0,2,1,0
2022,313236,Ethan Chidiebere,Nwaneri,17.0,176,,1,0,0,Midfielder,,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2289,Jorge Luiz,Frello Filho,33.0,180,65,14,9,853,Midfielder,6.821428,False,5,3,10,4,0,0,1,0,0,732,5,45,18,2,9,93,49,8,3,0,18,6,0,0,0,0,0,0,0,0
2022,37127,Martin,Ødegaard,26.0,178,68,37,37,3149,Midfielder,7.354054,False,0,23,0,60,33,15,7,0,0,1689,77,0,36,5,6,280,123,77,48,0,26,30,4,0,0,0,0,0,0,0
2022,49,Thomas,Teye Partey,31.0,185,77,33,28,2485,Midfielder,7.10606,False,5,7,5,18,4,3,0,0,0,1946,26,51,69,5,28,278,163,42,34,0,23,37,5,0,0,0,0,0,0,0
2022,2597,Takehiro,Tomiyasu,26.0,187,84,21,6,652,Defender,6.68421,False,15,3,17,1,0,0,1,0,0,412,4,0,27,0,14,85,48,3,1,0,3,6,2,0,0,0,0,0,0,0
2022,641,Oleksandr,Zinchenko,28.0,175,64,27,26,2135,Defender,6.94074,False,1,18,1,20,7,1,2,0,0,1716,20,55,40,2,22,185,117,24,15,0,11,6,3,0,0,0,0,0,0,0
2022,61431,Jakub Piotr,Kiwior,24.0,189,75,7,5,427,Defender,6.771428,False,2,2,13,1,1,1,0,0,0,196,1,0,7,3,6,31,17,1,1,0,1,1,0,0,0,0,0,0,0,0
2022,22224,Gabriel,dos Santos Magalhães,27.0,190,78,38,38,3411,Defender,7.015789,False,0,2,0,26,10,3,0,0,0,2396,5,56,48,26,32,305,190,1,1,0,41,26,5,0,0,0,0,0,0,0
2022,19959,Benjamin William,White,27.0,186,76,38,36,3067,Defender,6.907894,False,2,15,2,8,3,2,5,0,0,1951,27,44,60,11,22,249,131,23,8,0,30,28,5,0,0,0,0,0,0,0
2022,22090,William Alain André Gabriel,Saliba,23.0,192,92,27,27,2416,Defender,6.97037,False,0,1,0,6,3,2,1,0,0,1864,6,62,34,10,19,179,108,9,8,0,13,19,4,0,0,0,0,0,0,0
2022,1117,Kieran,Tierney,27.0,178,70,27,6,777,Defender,6.624,False,21,3,32,6,2,0,1,0,0,402,4,0,20,2,11,68,38,6,3,0,9,5,0,0,0,0,0,0,0,0
2022,1427,Albert-Mboyo,Sambi Lokonga,25.0,183,67,6,2,195,Midfielder,6.7,False,4,1,16,0,0,0,0,0,0,140,1,0,1,0,5,16,10,1,1,0,5,1,0,0,0,0,0,0,0,0
2022,1439,Héctor,Bellerín Moruno,29.0,178,74,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3246,Nicolas,Pépé,29.0,183,73,0,0,0,Attacker,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1468,Edward,Keddar Nketiah,25.0,175,72,30,9,1069,Attacker,6.610714,False,21,1,24,26,14,4,1,0,0,250,9,0,13,1,1,157,63,28,15,0,25,30,3,0,0,0,0,0,0,0
2022,138835,Folarin Jolaoluwa Jerry,Balogun,23.0,178,66,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,46792,Pablo,Marí Villar,31.0,193,87,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,41577,Nuno Albertino,Varela Tavares,24.0,183,75,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,311520,Marcus Vinicius,Oliveira Alencar,21.0,175,85,1,0,0,Attacker,,False,1,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,41725,Fábio Daniel,Ferreira Vieira,24.0,170,58,22,3,499,Midfielder,6.652631,False,19,4,33,9,2,1,2,0,0,267,12,0,6,0,4,49,20,17,6,0,5,3,0,0,0,0,0,0,0,0
2022,231062,Arthur Chukwuezugo,Okonkwo,23.0,198,84,0,0,0,Goalkeeper,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,309501,Amario Oswald Gerardo,Cozier-Duberry,19.0,170,57,0,0,0,Midfielder,,False,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,284439,Lino GonÃ§alo,da Cruz Sousa,19.0,185,,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,309505,Reuell Joshua,Walters,20.0,186,,0,0,0,Defender,,False,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1464,Granit,Xhaka,32.0,186,80,37,36,3004,Midfielder,7.027027,False,1,12,1,26,14,7,7,0,0,1571,47,0,34,10,15,234,123,23,13,0,39,25,5,0,0,0,0,0,0,0
2022,169295,Karl Jakob,Hein,22.0,193,86,0,0,0,Goalkeeper,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2784,RÃºnar Alex,RÃºnarsson,29.0,186,78,0,0,0,Goalkeeper,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20355,Aaron Christopher,Ramsdale,26.0,190,88,38,38,3420,Goalkeeper,6.828947,False,0,0,0,0,0,0,0,0,95,934,0,0,1,0,0,12,12,1,1,0,4,0,1,0,0,0,0,0,0,0
2022,350627,Joshua,Addae,,,,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,293167,Joe,Sheridan,19.0,,,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,284464,Maliq Anthony,Cadogan,18.0,,,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,293162,Jadan,Raymond,19.0,,,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,344908,Matthew,Vigor,18.0,,,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18849,James,McFarlane McArthur,36.0,178,75,4,0,51,Midfielder,6.475,False,4,0,12,0,0,0,0,0,0,52,0,0,1,1,1,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0
2022,18844,James Oliver Charles,Tomkins,35.0,192,74,6,3,336,Defender,6.44,False,3,0,19,2,2,1,0,0,0,171,0,0,4,2,5,24,12,1,1,0,1,3,2,1,0,0,0,0,0,0
2022,127605,Nathan Kirk-Patrick,Ferguson,24.0,178,74,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18852,Luka,Milivojević,33.0,186,80,18,5,503,Midfielder,6.629411,False,13,4,29,5,0,0,0,0,0,252,2,0,13,4,12,55,23,1,1,0,3,15,2,0,0,0,0,0,0,0
2022,284551,Jack Campbell,Wells-Morrison,20.0,180,,0,0,0,Midfielder,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,284493,Omotayo Daniel,Adaramola,21.0,177,68,0,0,0,Defender,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,284549,Joseph Charles,Whitworth,20.0,179,,2,2,180,Goalkeeper,6.35,False,0,0,12,0,0,0,0,0,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,313636,Adler Bruno,Sá Nogueira de Nascimento,20.0,,,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,284059,Luke Elliot,Plange,22.0,178,,0,0,0,Attacker,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,67971,Addji Keaninkin Marc-Israel,Guéhi,24.0,182,80,37,37,3330,Defender,6.954054,False,0,1,0,11,6,1,0,0,0,2201,10,50,52,24,45,253,160,17,14,0,40,24,8,0,0,0,0,0,0,0
2022,19617,Michael Akpovie,Olise,23.0,184,76,37,31,2757,Midfielder,7.135135,False,6,14,6,29,14,2,11,0,0,1158,72,0,58,1,26,404,198,113,54,0,69,28,2,0,0,0,0,0,0,0
2022,301295,Kaden Kai,Rodney,20.0,,,0,0,0,Midfielder,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3339,Cheick Oumar,Doucouré,24.0,180,73,34,34,2786,Midfielder,7.0,False,0,17,1,24,7,0,3,0,0,1239,26,0,77,13,56,248,135,21,15,0,13,38,10,1,0,0,0,0,0,0
2022,18806,William James,Hughes,29.0,185,74,27,7,828,Midfielder,6.642307,False,20,6,26,4,4,1,1,0,0,357,6,0,29,7,16,97,44,7,3,0,7,19,4,0,0,0,0,0,0,0
2022,18843,Jeffrey,Schlupp,32.0,178,72,34,30,2546,Midfielder,6.679411,False,4,19,4,19,9,3,1,0,0,854,18,0,66,8,23,314,153,47,28,0,33,51,7,0,0,0,0,0,0,0
2022,19586,Eberechi Oluchi,Eze,26.0,178,73,38,30,2643,Midfielder,7.086842,False,8,15,8,52,26,10,4,0,0,1083,57,0,42,0,13,357,186,109,68,0,57,27,3,0,0,0,0,1,0,0
2022,126949,Christopher Jeffrey,Richards,24.0,188,87,9,4,442,Defender,6.6375,False,5,0,23,3,0,0,0,0,0,195,1,0,9,1,8,34,24,0,0,0,1,2,0,0,0,0,0,0,0,0
2022,18862,Nathaniel Edwin,Clyne,33.0,175,67,22,19,1642,Defender,6.518181,False,3,5,11,0,0,0,0,0,0,660,7,0,27,4,19,90,46,10,5,0,8,10,3,0,0,0,0,0,0,0
2022,182201,Tyrick Kwon,Mitchell,25.0,175,68,36,34,2896,Defender,6.647222,False,2,6,2,3,1,0,2,0,0,1198,15,0,71,11,42,230,123,26,17,0,10,33,5,0,1,0,0,0,0,0
2022,18847,Joel Edward Philip,Ward,35.0,188,83,28,24,2254,Defender,6.778571,False,4,2,11,3,2,1,0,0,0,1002,9,0,50,16,25,215,126,8,7,0,11,29,6,0,0,0,0,0,0,0
2022,1135,Odsonne,Édouard,26.0,187,83,35,20,1806,Attacker,6.605714,False,15,18,17,26,15,5,2,0,0,406,17,0,25,5,3,285,98,43,15,0,17,28,3,0,0,0,0,0,0,0
2022,3428,Jordan Pierre,Ayew,33.0,182,80,38,31,2721,Attacker,6.760526,False,7,14,7,22,11,4,3,0,0,821,31,0,66,4,15,580,270,123,64,0,90,48,5,0,0,0,0,0,0,0
2022,2729,Joachim Christian,Andersen,28.0,192,86,32,32,2784,Defender,6.990625,False,0,2,0,20,9,1,0,0,0,1940,12,48,42,13,24,233,150,9,5,0,16,27,8,0,0,0,0,0,0,0
2022,18835,Vicente,Guaita Panadero,37.0,190,81,27,27,2430,Goalkeeper,6.988888,False,0,0,5,0,0,0,0,0,85,701,0,0,0,0,0,15,14,0,0,0,3,1,1,0,0,0,0,0,0,0
2022,25927,Jean-Philippe,Mateta,27.0,192,88,29,6,753,Attacker,6.555555,False,23,6,31,19,7,2,0,0,0,146,5,0,7,1,3,127,44,8,3,0,8,16,3,0,0,0,0,0,0,0
2022,19143,Samuel Luke,Johnstone,31.0,193,85,9,9,810,Goalkeeper,6.977777,False,0,0,21,0,0,0,0,0,26,238,0,0,0,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0
2022,284449,Jesurun,Rak-Sakyi,22.0,178,,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2928,Christian,Benteke Liolo,34.0,190,83,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,270357,Killian,Phillips,22.0,,,0,0,0,Midfielder,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106086,Kofi,Balmer,24.0,183,70,0,0,0,Defender,,False,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2930,Jack,Butland,31.0,196,95,0,0,0,Goalkeeper,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,266203,John-Kymani Linton Michael,Gordon,21.0,181,,0,0,0,Attacker,,False,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,284554,Owen Olamidayo,Goodman,21.0,193,,0,0,0,Goalkeeper,,False,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,304320,David Ikechukwu,Ozoh,19.0,,,1,0,0,Midfielder,,False,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,328808,Malcolm,Perewari Ebiowei,21.0,185,80,3,0,31,Attacker,6.3,False,3,0,17,0,0,0,0,0,0,7,0,0,1,0,0,8,4,5,2,0,1,0,0,0,0,0,0,0,0,0
2022,152418,Naouirou Mohamed,Ahamada,22.0,183,73,8,0,86,Midfielder,6.5,False,8,0,11,3,0,0,0,0,0,44,1,0,3,0,0,11,4,2,1,0,0,2,1,0,0,0,0,0,0,0
2022,3247,Dazet Wilfried,Armel Zaha,32.0,180,66,27,27,2294,Attacker,6.792592,False,0,6,0,40,22,7,2,0,0,604,28,0,33,1,16,375,167,116,51,0,77,35,5,0,0,0,0,0,2,0
2022,18853,JaÃ¯ro Jocquim,Riedewald,28.0,182,79,6,0,58,Midfielder,6.45,False,6,0,30,1,0,0,0,0,0,41,0,0,2,0,0,8,5,0,0,0,1,2,0,0,0,0,0,0,0,0
2022,263,Layvin Marc,Kurzawa,32.0,182,74,3,2,135,Defender,6.2,False,1,1,7,0,0,0,0,0,0,27,0,0,3,1,2,11,5,4,2,0,0,1,1,0,0,0,0,0,0,0
2022,18972,Anthony Patrick,Knockaert,33.0,172,69,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,288121,Luciano Paul,D'Auria-Henry,22.0,,,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,174174,Terry,Ablade,23.0,,,0,0,0,Attacker,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19027,Neeskens,Kebano,32.0,170,65,17,9,764,Midfielder,6.606666,False,8,8,11,8,2,0,3,0,0,188,13,0,17,0,1,97,44,23,9,0,16,8,0,0,0,0,0,0,0,0
2022,378868,Callum Finn,Taylor McFarlane,21.0,,,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,191971,Jay,Stansfield,22.0,,,3,1,86,Attacker,6.266666,False,2,1,4,0,0,0,0,0,0,20,1,0,0,1,1,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2022,284475,Luke Bernard,Harris,19.0,177,,3,0,10,Midfielder,,False,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19393,Joshua Oghenetega Peter,Onomah,27.0,185,70,2,0,13,Midfielder,6.3,False,2,0,5,0,0,0,0,0,0,6,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,153420,George Alexander,Wickens,23.0,195,,0,0,0,Goalkeeper,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,284470,Matthew Max,Dibley-Dias,21.0,183,,0,0,0,Midfielder,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,335116,Kristian,Šekularac,21.0,,,0,0,0,Midfielder,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,284471,Stefan Charles Earl,Parkes,20.0,,,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,327736,Charlie James,Robinson,20.0,,,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,129707,Tyrese Jay,Francois,24.0,173,60,1,0,0,Midfielder,6.2,False,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19657,Marek,Rodák,28.0,194,81,2,2,180,Goalkeeper,6.6,False,0,0,36,0,0,0,0,0,2,58,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2022,19004,Bobby Armani,De Cordova-Reid,31.0,170,68,36,29,2486,Attacker,6.630555,False,7,18,8,22,10,4,1,0,0,782,19,0,42,3,20,243,93,44,18,0,21,34,8,0,0,0,0,0,0,0
2022,359386,Becket Fabrice-Martial,Godo,21.0,169,,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,104,Carlos Vinícius,Alves Morais,29.0,190,86,28,11,1097,Attacker,6.565217,False,17,4,22,17,12,5,2,0,0,181,8,0,4,0,0,167,51,13,5,0,15,21,3,0,0,0,0,0,0,0
2022,195106,Rodrigo,Muniz Carvalho,23.0,178,67,0,0,0,Attacker,,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2823,Saša,Lukić,28.0,183,76,12,4,407,Midfielder,6.581818,False,8,3,12,3,1,0,0,0,0,215,0,0,8,2,5,50,26,5,4,0,10,13,1,0,0,0,0,0,0,0
2022,899,Andreas Hugo,Hoelgebaum Pereira,28.0,178,71,33,33,2718,Midfielder,6.863636,False,0,26,0,48,23,4,6,0,0,853,61,0,18,3,6,244,75,42,17,0,31,41,8,0,0,0,0,1,0,0
2022,19025,Thomas,Cairney,33.0,185,84,33,6,967,Midfielder,6.731034,False,27,6,27,8,3,2,0,0,0,707,12,0,17,3,5,106,56,17,9,0,22,8,2,0,0,0,0,0,0,0
2022,19221,Harry,Wilson,27.0,173,63,29,13,1096,Midfielder,6.732142,False,16,12,17,12,4,2,3,0,0,376,12,0,21,2,6,129,69,26,12,0,32,11,1,0,0,0,0,0,0,0
2022,19480,Harrison James,Reed,29.0,181,72,37,35,2882,Midfielder,6.694594,False,2,18,2,13,8,3,4,0,0,1216,35,0,44,12,19,251,105,26,10,0,22,38,5,0,0,0,0,0,0,0
2022,19549,Antonee,Robinson,27.0,183,70,35,35,3089,Defender,6.854285,False,0,1,0,3,0,0,1,0,0,1466,21,0,62,13,53,293,163,64,38,0,23,33,8,0,0,0,0,0,0,0
2022,18814,Issa Laye Lucas Jean,Diop,27.0,194,92,25,21,2010,Defender,6.812,False,4,2,16,2,2,1,0,0,0,1395,2,50,28,17,35,128,72,4,3,0,8,16,2,0,0,0,0,0,0,0
2022,657,Kenny Joelle,Tete,29.0,180,71,31,29,2575,Defender,7.087096,False,2,8,3,10,5,1,5,0,0,1115,23,0,83,17,52,307,191,33,21,0,54,42,8,0,0,0,0,0,0,0
2022,19145,Abdul-Nasir Oluwatosin,Oluwadoyinsolami Adarabioyo,27.0,196,80,25,23,2083,Defender,6.883333,False,2,0,15,12,4,1,0,0,0,1285,6,44,30,15,26,154,99,7,5,0,5,17,4,0,0,0,0,0,0,0
2022,41104,João Maria,Lobo Alves Palhares Costa Palh,29.0,190,84,35,35,3113,Midfielder,6.977142,False,0,5,0,27,9,3,0,0,0,1266,7,0,146,5,46,472,281,29,14,0,50,48,14,0,0,0,0,0,0,0
2022,697,Manor,Solomon,25.0,170,66,19,4,560,Attacker,6.763157,False,15,3,18,9,7,4,0,0,0,199,6,0,21,0,5,88,47,34,19,0,4,5,0,0,0,0,0,0,0,0
2022,19329,Daniel Owen,James,27.0,171,63,20,5,611,Midfielder,6.621052,False,15,4,23,10,3,2,1,0,0,156,7,0,9,1,1,65,29,8,5,0,14,2,0,0,0,0,0,0,0,0
2022,2294,Willian,Borges da Silva,36.0,175,77,27,25,2142,Midfielder,7.066666,False,2,19,2,28,18,5,5,0,0,846,51,0,13,0,9,178,82,59,37,0,24,11,2,0,0,0,0,0,0,0
2022,18751,Ivan Ricardo,Neves Abreu Cavaleiro,31.0,175,72,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,19023,Timothy Michael,Ream,37.0,183,80,33,33,2899,Defender,6.863636,False,0,2,0,3,2,1,0,0,0,1900,3,50,30,24,41,165,95,13,10,0,7,18,2,0,0,0,0,0,0,0
2022,2825,Aleksandar,Mitrović,30.0,189,89,24,23,2015,Attacker,7.070833,False,1,9,1,76,35,14,1,0,0,489,16,0,14,5,3,401,177,45,23,0,40,34,7,0,0,0,0,4,4,0
2022,18962,Shane Patrick Michael,Duffy,32.0,193,76,4,0,2,Defender,4.2,False,4,0,16,1,0,0,0,0,0,20,0,0,0,0,0,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0
2022,19015,Joseph Edward,Bryan,31.0,170,72,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18803,Nathaniel Nyakie,Chalobah,30.0,187,80,4,1,10,Midfielder,4.6,False,3,0,13,1,1,0,0,0,0,5,0,0,1,0,0,7,2,0,0,0,0,2,0,0,1,0,0,0,0,0
2022,19043,Terence,Kongolo,30.0,188,70,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,158,Paulo Dino,Gazzaniga Farias,32.0,195,90,0,0,0,Goalkeeper,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,946,Melingo Kevin,Mbabu,29.0,184,83,6,1,140,Defender,6.38,False,5,1,13,0,0,0,1,0,0,64,2,0,3,0,3,25,9,6,4,0,0,4,1,0,0,0,0,0,0,0
2022,305732,Thomas,Wilson-Brown,18.0,,,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18936,Ryan Dominic,Bertrand,34.0,179,85,0,0,0,Defender,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18985,Alexander,Smithies,34.0,189,84,0,0,0,Goalkeeper,,False,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,18777,Marc Kevin,Albrighton,35.0,175,74,6,1,233,Midfielder,6.866666,False,5,1,18,2,1,1,0,0,0,113,6,0,4,2,1,19,8,1,1,0,2,2,0,0,0,0,0,0,0,0
2022,3421,Daniel,Amartey,30.0,186,79,20,18,1610,Defender,6.845,False,2,2,17,6,2,0,0,0,0,1105,5,50,19,17,8,98,57,3,1,0,3,7,1,0,0,0,0,0,0,0
2022,284396,Joseph Oliver,Wormleighton,21.0,,,0,0,0,Defender,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,284487,Wanya,Marçal-Madivadua,22.0,181,,0,0,0,Midfielder,,False,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2926,Youri Marion A.,Tielemans,27.0,176,72,31,27,2351,Midfielder,7.051612,False,4,11,4,17,10,3,2,0,0,1557,30,41,66,8,28,240,140,28,23,0,25,33,4,0,0,0,0,1,1,0
2022,1098,Patson,Daka,26.0,183,71,30,13,1181,Attacker,6.77931,False,17,11,24,23,16,4,4,0,0,275,17,0,14,2,7,164,62,15,7,0,15,23,2,0,0,0,0,0,0,0
2022,18788,Jamie Richard,Vardy,37.0,179,74,37,19,1852,Attacker,6.556756,False,18,13,19,25,15,3,4,0,0,255,15,0,10,3,2,210,76,26,12,0,7,21,1,0,0,0,0,0,1,0
